zipcode_prefix,zipcode_lat,zipcode_lon,location,state,state_name,region,state_lat,state_lon,loc_lat,loc_lon
4283,-23.608628554677132,-46.605126978836054,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4284,-23.608754057447083,-46.60143614362405,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4285,-23.61302411015997,-46.60288185858964,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4286,-23.61488328621765,-46.603165620234286,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4287,-23.6076043305586,-46.60584957722605,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4288,-23.61010867721736,-46.61229793810951,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4289,-23.6078974069876,-46.615579978763954,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4290,-23.614334208855084,-46.61441263419699,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4291,-23.618294465722204,-46.61297821100467,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4292,-23.616439648075445,-46.611450946443334,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4293,-23.621298213976644,-46.6164212267586,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4294,-23.620583339128785,-46.606730493697086,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4295,-23.622495779069787,-46.60405929793991,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4296,-23.621399040105096,-46.6036482835132,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4297,-23.62821813405277,-46.60183376686478,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4298,-23.62719963558197,-46.600323631975286,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4301,-23.62117954731953,-46.63323419608747,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4302,-23.621855280598997,-46.63756199125743,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4303,-23.624732943937893,-46.6367172536788,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4304,-23.627002997230036,-46.63675215889549,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4305,-23.628909762132903,-46.63567373036528,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4306,-23.63038763286387,-46.63561155773554,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4307,-23.63008394171619,-46.64306186347395,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4308,-23.640163197890814,-46.64119136300248,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4309,-23.645132486814028,-46.641120765306894,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4310,-23.63272085885393,-46.64053662698363,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4311,-23.633218292780747,-46.63878061554644,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4312,-23.63264947085809,-46.63109986241267,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4313,-23.63655737356463,-46.63882852345775,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4314,-23.635821892449087,-46.6363522986324,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4315,-23.63569182600555,-46.62856488464982,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4316,-23.63859209602406,-46.635062102140886,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4317,-23.6422845,-46.63232479354852,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4318,-23.644920944356247,-46.636612941716194,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4319,-23.64745031099598,-46.636862437417015,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4320,-23.64935105606211,-46.6359623641439,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4321,-23.64843177172653,-46.64338862033126,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4323,-23.654474821816017,-46.639899465301006,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4324,-23.653652752149583,-46.63727031061573,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4325,-23.66457103166774,-46.636691807160005,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4326,-23.658174235650744,-46.63543042131687,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4327,-23.66310691086551,-46.632727687814125,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4328,-23.664519389348925,-46.63580502314515,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4330,-23.656471699113137,-46.64723678831716,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4331,-23.657841209821704,-46.64956651333021,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4332,-23.659187600193324,-46.64897577713656,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4333,-23.661408865947237,-46.64464032930353,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4334,-23.661237153759604,-46.63880622759531,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4335,-23.663681345129547,-46.63943461962604,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4336,-23.665564739107847,-46.64478972519701,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4337,-23.665189306134224,-46.64675307077729,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4338,-23.669966043020366,-46.64614252481897,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4339,-23.66747225728547,-46.640865846384884,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4340,-23.668163712683917,-46.639750316406,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4342,-23.635604686796643,-46.64931589716662,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4343,-23.63551935498297,-46.64579064723873,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4344,-23.6375087529863,-46.64609788856827,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4345,-23.637784882595657,-46.64272451648654,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4346,-23.64046218818163,-46.65212213182845,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4347,-23.642365253952924,-46.647927295386296,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4348,-23.645615029141908,-46.650166205868786,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4349,-23.648641480985653,-46.64734392783774,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4350,-23.645153650297143,-46.65243298306312,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4351,-23.645700000000005,-46.654700443101184,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4355,-23.63368441271852,-46.65767352844941,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4356,-23.6366484253419,-46.6597721862536,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4357,-23.636231749639425,-46.65528125464735,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4358,-23.639539337223688,-46.65715380210918,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4359,-23.640376976686483,-46.65509600346245,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4360,-23.640697509290835,-46.66320856494891,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4361,-23.643597877315536,-46.66251227546312,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4362,-23.645757468218036,-46.668670443389644,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4363,-23.64702435137628,-46.6663345453863,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4364,-23.650823946382037,-46.670710499451744,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4365,-23.669445618362417,-46.648863367465275,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4366,-23.676235202419136,-46.642062855891595,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4367,-23.65158034194123,-46.66804610713254,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4368,-23.655385068555585,-46.66630482722604,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4369,-23.655796585348234,-46.662130521833966,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4370,-23.649702664273143,-46.66124355259966,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4371,-23.648989598678444,-46.658839967511206,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4372,-23.648070614490145,-46.65718201594387,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4373,-23.65097269025909,-46.65557523466444,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4374,-23.650898207600004,-46.65502005773554,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4375,-23.65575814459867,-46.65840058465576,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4376,-23.65409022065608,-46.65517827560733,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4377,-23.65302874675441,-46.651917714539245,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4378,-23.64855809755326,-46.66211575714125,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4379,-23.65762710519932,-46.65542499230842,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4381,-23.65667367557539,-46.665451569212436,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4382,-23.655553284517183,-46.664126471132214,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4383,-23.658614952680463,-46.66045562879164,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4384,-23.660155833198658,-46.65937363496159,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4385,-23.664646152922884,-46.65686490091752,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4386,-23.6632097643042,-46.655864360811336,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4387,-23.662857756174617,-46.6513255269202,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4401,-23.668189868139354,-46.664808571816025,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4402,-23.666952436126977,-46.66265147155059,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4403,-23.670081628642734,-46.66049702840489,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4404,-23.668775025535226,-46.65798477768482,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4405,-23.67363493259273,-46.65599164613879,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4406,-23.67041401054591,-46.65428499796924,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4407,-23.67106967319141,-46.65151161407647,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4408,-23.674335411881792,-46.6501803830397,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4409,-23.67608880904841,-46.65106998857968,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4410,-23.680375868168944,-46.64846064002537,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4411,-23.678038132390878,-46.64476573991304,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4412,-23.674326763113854,-46.64533895065759,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4413,-23.6704704723873,-46.6379946880374,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4414,-23.67226617707313,-46.64018112753189,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4415,-23.674176045804145,-46.63510073842375,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4416,-23.676844076043082,-46.63880858508861,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4417,-23.67989766388716,-46.63370589553508,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4419,-23.68235684263372,-46.640678681165184,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4421,-23.690008368916548,-46.63951536452151,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4423,-23.68657085667157,-46.6336156466274,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4424,-23.687180366221366,-46.639778765627014,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4425,-23.68568220693617,-46.643269882612,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4426,-23.67983163558196,-46.64493090605341,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4427,-23.679914005259526,-46.653080532056094,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4428,-23.681035220785986,-46.655264495320836,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4429,-23.67900762126544,-46.6613026917883,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4430,-23.69037930057997,-46.648408148493814,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4431,-23.688325184012356,-46.654709625872776,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4432,-23.685123122396,-46.66316801345588,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4433,-23.685158005382213,-46.65799433276703,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4434,-23.683802773241403,-46.66679422162269,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4436,-23.671087077846423,-46.67277056973856,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4437,-23.66970108298231,-46.67637683360268,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4438,-23.676289828452155,-46.6699021447429,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4439,-23.678865,-46.66797997446477,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4444,-23.688011001933244,-46.68861021758333,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4445,-23.683204519014343,-46.68564379447747,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4446,-23.686591416180967,-46.68492732542269,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4447,-23.690463604480296,-46.67813381554541,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4448,-23.750898087249457,-46.70457604995271,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4455,-23.679713503750907,-46.679135364418016,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4456,-23.68601633873858,-46.677849265061425,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4457,-23.68994274271452,-46.676455967943895,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4458,-23.688890497085808,-46.67306613711119,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4459,-23.693098243407007,-46.672517029632374,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4460,-23.69199803274857,-46.67411873397195,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4461,-23.690506322090158,-46.67948403830283,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4462,-23.694172575076465,-46.6658297596514,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4463,-23.695473918402666,-46.66260720941768,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4464,-23.69761049845985,-46.65766431076813,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4466,-23.690363499999933,-46.65961730099997,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4467,-23.69317443949449,-46.65034362325459,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4468,-23.691204943375304,-46.66491680704305,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4469,-23.69253574854291,-46.66839044892957,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4470,-23.71192381265509,-46.65400474493623,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4472,-23.69621664481275,-46.63906191504909,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4473,-23.701968529834417,-46.64904523175025,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4474,-23.700391716675306,-46.642831758122206,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4475,-23.70120810309062,-46.63483367692889,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4476,-23.70792312654191,-46.62651665973221,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4477,-23.71607229946912,-46.638346752428845,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4479,-23.660234310548965,-46.720390214236446,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4501,-23.585264141515296,-46.6635711394305,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4502,-23.583223451151248,-46.663614696037826,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4503,-23.583529016648423,-46.667012593096345,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4504,-23.5847030291419,-46.66555997204106,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4505,-23.59246175297504,-46.672749798563956,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4506,-23.59206645406545,-46.67277377797328,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4507,-23.587241777788428,-46.66746663405275,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4508,-23.589234482370628,-46.67013533250615,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4509,-23.591225147931212,-46.67113939301167,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4510,-23.594043310577625,-46.67037432001268,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4511,-23.59554127061568,-46.66944601027179,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4512,-23.59723188273989,-46.667795975276526,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4513,-23.596766904779074,-46.67089998723239,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4514,-23.600929683045734,-46.67151905966879,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4515,-23.602085916180968,-46.66627721169717,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4516,-23.6052583580414,-46.668910957863645,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4517,-23.605605146546235,-46.6738329822264,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4518,-23.60908358197097,-46.67391661611184,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4520,-23.60123933971952,-46.6677903255526,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4521,-23.604758999999994,-46.66399110250936,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4522,-23.5979505,-46.6623585,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4523,-23.60368097002138,-46.666812006665104,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4524,-23.60520299748984,-46.66609148265907,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4530,-23.579621632812007,-46.67306332431184,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4531,-23.58144166556059,-46.676905669441396,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4532,-23.58281037829649,-46.67504969401001,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4533,-23.583582607276785,-46.67738290521669,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4534,-23.58367883097696,-46.67325321495759,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4535,-23.591603271981874,-46.67480748001902,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4536,-23.58164298695825,-46.680665733351574,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4537,-23.593806586733223,-46.67685095129546,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4538,-23.58838403941368,-46.68118004657522,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4542,-23.587603272260456,-46.67830769401,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4543,-23.590359753274765,-46.68265079615089,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4544,-23.59092601936203,-46.67522298903572,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4545,-23.596028548992976,-46.6757672267586,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4546,-23.597977631686824,-46.680675694702494,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
4547,-23.597413291707497,-46.68459527852152,Sao Paulo,SP,Sao Paulo,Southeast,-23.65283405,-46.52781661,-23.5329,-46.6395
